RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5025,15720583,Finch,2,2,0,2,0,1,1,1,0,1
5026,15780432,Shen,2,0,1,1,3,2,0,0,1,1
5027,15673223,Hou,1,0,1,2,10,2,0,0,2,0
5028,15807989,Wall,1,2,1,1,8,2,1,1,0,0
5029,15761168,Manna,0,0,0,1,4,1,1,0,1,1
5030,15651272,Reyes,1,0,1,1,5,2,1,1,1,0
5031,15812832,Jideofor,0,2,1,1,8,2,1,0,0,0
5032,15680517,Sal,2,2,0,1,7,1,1,1,1,1
5033,15750569,Iweobiegbunam,1,2,0,2,3,2,1,0,2,0
5034,15690743,Shao,0,0,0,2,8,1,1,1,1,1
5035,15627741,Heath,1,2,0,1,2,2,1,1,0,0
5036,15712121,Chidimma,1,1,1,1,5,1,1,0,0,0
5037,15805429,Murray,1,2,1,2,3,1,0,1,2,0
5038,15814923,Sullivan,1,1,1,1,7,1,1,1,2,0
5039,15589230,Wu,1,0,0,2,2,1,0,1,1,0
5040,15775490,Downie,1,0,0,1,5,2,1,0,2,0
5041,15749727,Chukwufumnanya,2,1,1,2,7,2,0,1,2,0
5042,15619238,Allan,0,1,1,1,8,2,1,0,2,0
5043,15593468,Findlay,2,0,0,1,3,2,1,1,0,0
5044,15718454,Ch'eng,1,1,0,2,2,2,0,0,0,0
5045,15789498,Miller,0,0,1,1,3,2,0,0,1,0
5046,15744691,Tsai,2,0,0,1,3,3,1,0,0,0
5047,15708289,Graham,2,1,1,1,3,1,0,0,0,0
5048,15790412,Norton,0,1,1,1,8,2,1,1,2,0
5049,15741416,Yegorov,1,0,1,2,2,1,1,1,1,0
5050,15598894,Holt,2,1,1,1,10,1,0,0,1,0
5051,15663294,Kao,1,0,1,1,1,1,1,1,1,0
5052,15572728,Ross,1,1,1,1,8,1,1,0,2,0
5053,15706729,Hsiao,1,0,1,1,0,1,0,1,2,0
5054,15674433,Allan,1,2,0,1,2,1,0,0,2,0
5055,15641170,Liang,1,1,1,1,4,1,0,0,2,0
5056,15806284,Briggs,2,1,1,1,1,2,1,1,1,0
5057,15690958,Cantrell,2,2,1,1,2,1,0,1,0,0
5058,15606386,Wang,2,2,0,2,3,3,1,0,2,1
5059,15682322,Aksenov,1,0,1,1,9,2,0,1,2,0
5060,15579915,Glennon,1,0,1,1,4,2,1,0,1,0
5061,15681928,Yancy,0,0,0,1,4,1,1,0,1,0
5062,15734005,Mazzi,1,0,0,2,1,2,1,0,1,0
5063,15650432,Liu,2,2,1,2,10,1,1,1,2,0
5064,15592578,Nucci,1,1,0,2,7,2,0,0,1,0
5065,15671243,Y?,0,0,0,2,9,2,1,0,1,0
5066,15775709,Nucci,2,0,0,1,10,1,1,0,0,0
5067,15702631,Tang,0,0,0,1,2,2,1,1,1,0
5068,15602282,Kao,1,2,0,2,8,1,1,1,1,1
5069,15717879,Chen,1,1,0,2,5,1,1,1,2,0
5070,15740878,Yao,1,1,0,1,9,2,0,1,1,0
5071,15794468,Tsou,1,0,0,2,6,2,0,0,1,0
5072,15773277,Barnes,1,0,1,1,5,2,1,0,1,0
5073,15572657,H?,0,0,1,1,8,1,0,1,2,0
5074,15800295,Cruz,1,2,1,1,9,2,0,0,1,0
5075,15672397,Smith,1,0,1,1,0,1,0,0,2,0
5076,15684921,Onuchukwu,2,1,1,1,8,1,1,1,1,0
5077,15720676,Bukowski,1,0,0,1,7,2,1,0,0,0
5078,15731829,Simmons,1,0,1,1,10,2,1,0,0,0
5079,15732672,Stewart,2,1,1,1,6,1,1,1,2,0
5080,15692406,Gow,0,0,1,1,5,2,1,1,1,0
5081,15764405,Williams,2,0,1,1,10,2,1,1,2,0
5082,15757537,Francis,1,0,0,1,6,1,1,1,1,0
5083,15793307,Calabresi,2,1,0,2,4,3,0,0,2,1
5084,15660679,Chimaobim,1,1,0,1,9,1,1,0,1,0
5085,15666856,Chikwendu,2,0,1,2,1,1,1,1,0,0
5086,15687372,Padovesi,0,2,1,2,8,2,1,0,0,1
5087,15667289,Henderson,2,1,1,2,2,2,0,0,0,0
5088,15624641,Kharlamova,2,1,1,2,9,1,1,0,2,1
5089,15734610,Onio,0,0,1,2,4,3,1,0,1,1
5090,15631882,Yeh,1,2,1,2,9,1,0,0,1,0
5091,15642709,Feng,0,0,0,1,9,2,0,0,1,0
5092,15811026,Norman,0,2,1,2,5,2,1,0,2,0
5093,15596303,White,1,0,0,1,0,2,1,0,1,1
5094,15787255,Manfrin,1,2,0,2,2,3,1,1,2,1
5095,15617166,Ritchie,1,0,1,1,0,1,1,0,1,0
5096,15742442,Udegbulam,1,1,0,2,5,1,0,1,1,0
5097,15758692,Kao,1,0,0,1,7,1,0,0,0,0
5098,15568238,Diaz,1,1,1,0,8,2,1,1,1,0
5099,15730353,Olisaemeka,0,2,1,1,9,2,1,0,1,0
5100,15731555,Ross-Watt,1,2,0,2,9,1,0,0,2,1
5101,15582404,Miller,0,1,0,1,5,2,1,0,1,0
5102,15721462,Shubin,1,1,0,2,2,2,1,1,0,0
5103,15632899,Nwankwo,1,1,1,0,9,2,0,0,1,0
5104,15808526,Cartwright,2,2,0,2,3,1,1,1,1,1
5105,15694349,Ngozichukwuka,1,1,1,2,7,1,0,1,0,0
5106,15718465,Sadler,1,2,1,2,3,1,1,0,2,1
5107,15682995,Azuka,1,0,0,1,1,1,1,0,1,0
5108,15584776,Shen,2,1,0,1,9,1,1,0,1,0
5109,15777772,Whittaker,1,1,1,2,9,1,1,1,0,0
5110,15576156,Abazu,1,1,0,1,6,1,1,0,0,0
5111,15646756,Murphy,1,0,0,1,8,1,1,1,0,0
5112,15742886,Ford,1,0,1,1,1,2,0,1,1,0
5113,15586135,Gratwick,0,1,0,1,4,1,1,1,1,0
5114,15616152,Pai,2,0,0,2,1,1,1,0,0,0
5115,15721460,Lorenzo,1,0,1,2,8,1,0,0,2,1
5116,15727317,Brady,0,2,0,2,1,3,1,0,1,1
5117,15649536,Wong,2,2,1,1,4,1,1,0,1,0
5118,15754929,Douglas,2,0,1,1,10,2,0,0,2,0
5119,15572051,Kennedy,2,0,1,1,3,1,1,1,1,0
5120,15668142,Chang,1,0,1,1,3,2,1,1,2,0
5121,15701176,Brown,1,0,1,1,5,1,1,0,0,0
5122,15708422,Hsiung,1,1,0,1,0,2,0,0,1,0
5123,15655632,MacDonald,1,0,1,1,2,1,1,0,0,0
5124,15744606,Davidson,2,1,1,1,8,1,0,1,0,0
5125,15612140,Milano,2,1,0,2,7,1,1,1,1,0
5126,15656086,Bovee,0,1,1,2,8,1,0,1,1,1
5127,15655298,Lewis,1,1,0,2,5,2,0,1,0,0
5128,15644796,Dyer,2,1,0,1,8,2,0,1,1,1
5129,15726250,Hsia,0,0,0,1,3,2,0,1,0,0
5130,15764432,Hicks,1,2,0,2,2,1,1,0,0,0
5131,15631721,Millar,1,2,1,1,9,2,0,1,1,0
5132,15707479,Fan,1,0,1,1,7,1,1,0,1,0
5133,15579826,Young,0,0,0,2,9,1,1,0,1,0
5134,15668104,Kerr,0,1,1,1,6,1,0,1,2,0
5135,15641604,Frolova,2,0,0,2,10,1,1,0,2,1
5136,15587240,Vasilyev,0,0,1,1,4,2,0,1,2,0
5137,15680767,Sabbatini,1,2,0,2,10,2,1,1,0,0
5138,15601594,Ifeanacho,1,0,0,2,6,4,1,0,2,1
5139,15589969,Capon,2,0,1,1,6,1,0,1,1,0
5140,15703728,Chieloka,1,1,1,2,4,1,1,0,1,1
5141,15617790,Hanson,1,0,0,1,4,2,0,0,0,0
5142,15662500,Ts'ao,2,1,1,1,9,2,1,0,0,0
5143,15778526,Bradshaw,2,1,0,2,5,2,0,0,1,0
5144,15670584,Nkemakolam,1,1,1,1,2,1,1,1,2,1
5145,15748069,Clunie,0,0,0,1,3,1,1,1,1,0
5146,15680597,Cover,2,2,1,1,1,1,1,1,2,0
5147,15628992,Esposito,2,2,1,1,2,2,0,0,1,0
5148,15719624,Hodgson,1,0,0,1,9,1,1,0,1,0
5149,15812767,Harvey,2,1,1,2,3,2,1,1,1,0
5150,15689201,Dobie,2,0,0,2,1,1,0,1,2,0
5151,15614716,Okwudilichukwu,0,0,0,1,0,1,1,1,1,0
5152,15683618,Dyer,2,0,0,1,3,1,1,1,0,0
5153,15799631,Chase,1,1,1,1,10,2,1,1,2,0
5154,15692259,Baresi,1,0,0,1,9,2,1,0,1,0
5155,15590966,Lo,2,2,0,2,4,2,0,0,0,0
5156,15656426,Tyler,1,0,0,2,3,2,0,0,1,0
5157,15675256,Ts'ui,0,1,1,1,5,1,0,1,1,0
5158,15751185,Aparicio,1,1,0,2,0,1,1,0,2,0
5159,15789582,Macleod,1,0,1,2,9,1,1,0,1,0
5160,15651103,Sal,2,1,0,2,9,1,1,1,2,0
5161,15672299,Yeh,0,0,1,2,6,2,1,1,2,0
5162,15772250,Udegbunam,2,1,1,2,9,1,0,0,0,0
5163,15763922,Alexandrov,1,0,1,1,7,2,1,0,1,0
5164,15633870,Ozioma,2,0,0,1,10,2,1,1,1,0
5165,15624323,Atkins,1,0,1,1,4,2,1,1,2,0
5166,15688612,Campos,2,0,1,1,7,1,0,0,0,0
5167,15694644,Wood,0,1,0,2,6,1,1,1,1,0
5168,15587174,Kerr,2,0,1,1,7,2,1,1,1,1
5169,15579559,Chienezie,0,1,1,1,8,1,1,1,1,0
5170,15775430,Tsou,1,2,1,1,7,2,1,0,1,0
5171,15623695,McKinnon,2,0,0,1,4,2,1,1,1,0
5172,15760849,Nwachukwu,0,0,1,1,2,2,1,1,1,0
5173,15813095,Nwebube,0,0,1,1,2,2,1,0,0,0
5174,15705281,Burt,2,1,1,1,9,1,1,0,1,0
5175,15812594,Ross,2,0,1,1,7,2,1,0,1,0
5176,15626322,Lees,1,1,0,1,9,2,1,0,2,0
5177,15723105,Feetham,2,0,0,1,6,1,1,1,2,0
5178,15588449,Chuang,1,1,0,1,5,1,0,1,2,1
5179,15794849,Aitken,2,2,1,1,7,2,0,0,0,0
5180,15620000,Chambers,2,2,1,1,6,2,1,1,1,0
5181,15799720,Coburn,0,1,1,2,8,2,0,1,2,0
5182,15711287,Ahmed,1,1,0,1,5,1,1,0,1,0
5183,15613102,Ogochukwu,1,0,0,1,2,1,1,1,2,1
5184,15621440,Soto,1,0,1,1,1,2,0,1,2,0
5185,15677146,Obiajulu,2,0,0,1,4,2,1,0,0,0
5186,15801169,Yegorova,2,2,0,1,9,1,1,0,0,1
5187,15722425,Lucchese,1,0,1,1,9,2,1,0,1,0
5188,15682421,Talbot,1,0,0,1,2,2,0,1,1,1
5189,15691910,Lu,1,1,1,1,4,3,1,0,1,0
5190,15721779,Arnold,2,1,1,2,5,2,0,0,2,0
5191,15579548,Nicholson,2,1,1,1,5,2,1,0,1,0
5192,15681075,Chukwualuka,1,0,0,2,1,1,1,1,0,0
5193,15607884,Wallace,1,0,0,1,8,2,1,1,1,0
5194,15767757,Pisano,0,1,0,1,9,1,1,1,0,0
5195,15791550,Kelly,1,0,1,1,4,2,0,0,2,0
5196,15658589,Brady,2,1,1,1,2,1,1,1,2,0
5197,15670822,Palmer,2,0,0,1,7,1,1,1,2,0
5198,15629744,Tan,2,0,0,2,8,2,0,1,1,0
5199,15660768,L?,1,0,1,1,1,1,0,0,0,0
5200,15726310,Mordvinova,2,1,0,1,3,2,1,0,1,0
5201,15641298,Corones,0,2,1,2,9,2,1,0,0,0
5202,15625675,Clements,0,0,1,1,1,1,1,0,2,0
5203,15713354,Morrice,1,2,0,1,6,1,1,0,1,1
5204,15633866,Hsiung,2,2,1,1,1,1,1,1,1,0
5205,15704231,Barrett,0,0,0,1,8,1,1,1,1,0
5206,15735400,Kanayochukwu,2,0,1,1,8,1,1,0,1,0
5207,15632826,Tardent,0,0,1,1,3,1,1,0,1,0
5208,15751022,Bowhay,2,2,0,1,10,2,1,1,1,0
5209,15664737,Lei,2,1,0,1,7,2,1,1,1,0
5210,15681126,Baker,1,1,0,1,2,1,1,1,2,0
5211,15738954,Pisano,0,0,1,1,7,2,0,0,1,0
5212,15662263,Castillo,2,2,1,1,4,2,1,1,0,0
5213,15621611,Gibson,2,2,1,2,5,1,0,1,1,1
5214,15783752,Lindsay,2,2,1,1,4,1,1,1,1,0
5215,15709474,Macnamara,2,2,0,2,3,2,1,1,1,1
5216,15701280,Romano,0,0,1,1,3,1,0,1,1,1
5217,15671104,Aksakova,1,1,1,2,3,1,1,1,1,0
5218,15796434,Farnsworth,2,0,1,1,5,1,1,1,1,0
5219,15781505,Giordano,1,0,1,0,4,2,1,0,0,0
5220,15625819,Arnold,1,0,0,1,7,1,1,0,2,0
5221,15753174,Thompson,0,2,1,1,9,3,1,0,1,1
5222,15654067,Koch,1,1,0,1,4,2,1,0,1,0
5223,15724719,Jones,0,0,0,1,7,1,1,0,1,0
5224,15624695,Otitodilinna,1,1,0,2,7,1,0,1,2,0
5225,15718216,Fleetwood-Smith,2,1,1,2,3,1,1,0,1,0
5226,15586300,Chinonyelum,1,0,1,2,7,2,1,1,1,0
5227,15783349,Montague,0,1,1,1,1,1,1,1,1,0
5228,15725767,Milani,1,0,1,1,3,2,1,0,0,0
5229,15791925,Palermo,2,0,1,1,10,1,0,1,1,0
5230,15793585,Anderson,1,0,1,1,8,2,1,1,1,0
5231,15576641,Crawford,2,2,1,1,5,2,1,1,0,0
5232,15749519,Lin,2,0,1,1,6,3,1,0,0,1
5233,15684960,Yewen,0,0,0,2,5,1,1,0,0,1
5234,15591286,Simmons,2,2,0,2,4,1,1,1,0,1
5235,15668323,Mbadiwe,1,0,0,2,1,1,1,0,2,1
5236,15608528,Munro,1,0,0,2,9,4,1,1,2,1
5237,15645184,Graham,1,0,1,1,2,2,1,0,2,0
5238,15702566,Lombardo,0,1,1,1,8,1,1,1,2,0
5239,15660840,Kalinin,2,0,1,1,3,1,1,0,2,0
5240,15750811,Woodward,2,2,1,2,3,1,0,0,2,0
5241,15733842,Pirozzi,1,0,0,1,1,1,1,0,1,0
5242,15581526,Iweobiegbulam,0,0,1,2,1,2,0,0,1,0
5243,15662751,Piazza,1,2,0,1,0,1,1,1,2,1
5244,15684319,Baranova,2,2,0,1,10,1,1,0,1,1
5245,15702190,Fan,1,1,1,2,5,2,1,1,1,0
5246,15588517,Sun,1,0,1,1,7,2,1,1,2,0
5247,15801863,Marino,0,0,0,1,2,2,1,1,1,0
5248,15584271,Donaldson,1,0,1,2,5,1,1,1,1,0
5249,15700366,Burton,1,0,1,1,3,1,1,1,2,0
5250,15804038,Quinn,2,0,1,2,9,1,0,1,1,1
5251,15720820,Sabbatini,0,2,0,1,9,2,0,1,1,0
5252,15743759,Brooks,1,0,1,1,5,2,1,1,2,0
5253,15749947,Black,1,0,0,2,7,2,1,1,1,0
5254,15670496,Schwartz,1,1,0,1,9,2,0,0,1,0
5255,15746664,Ts'ui,0,1,1,0,8,1,1,0,1,0
5256,15745533,Sargent,2,0,0,2,1,2,1,0,0,1
5257,15761497,Udinesi,1,1,0,2,1,1,0,0,2,1
5258,15628600,Lee,2,2,0,1,1,3,1,1,2,0
5259,15627002,Taylor,2,0,1,1,1,1,1,1,1,0
5260,15614635,Kepley,0,0,1,2,2,1,0,1,0,0
5261,15731281,Ozuluonye,1,2,0,1,3,2,1,1,0,0
5262,15814022,Lassetter,1,0,0,1,9,1,1,0,0,0
5263,15659194,Mishina,1,0,1,1,8,1,1,1,0,0
5264,15745030,Trevisano,2,2,1,2,1,2,1,0,2,0
5265,15691817,Iloerika,0,1,0,2,5,3,0,0,0,1
5266,15707488,Tan,0,0,0,1,5,2,1,0,1,0
5267,15784700,Chikelu,2,0,1,1,7,1,1,1,2,0
5268,15710397,Lin,1,0,1,1,4,2,1,0,1,0
5269,15687648,Nicholson,1,0,1,1,1,2,0,0,1,0
5270,15732281,Ugoji,1,2,1,1,6,1,1,0,1,1
5271,15607230,Michel,1,2,1,1,9,2,1,1,1,0
5272,15567630,Bruce,2,2,1,1,6,1,1,0,1,1
5273,15587507,Feng,2,0,1,2,6,1,1,0,2,1
5274,15733904,McDonald,0,0,1,1,9,1,1,0,0,0
5275,15709511,Watt,1,0,1,2,8,2,1,0,1,0
5276,15579616,Goodwin,1,0,0,2,8,2,0,1,2,0
5277,15694852,Arcuri,0,0,1,1,4,2,1,1,0,0
5278,15589924,Rapuluolisa,0,1,0,1,1,2,1,1,1,0
5279,15799300,Kao,0,2,1,1,0,1,1,0,0,1
5280,15731330,Tsui,1,1,0,1,7,1,1,1,1,0
5281,15694129,Summers,0,2,0,1,3,1,1,0,0,1
5282,15620372,Cross,1,1,1,1,3,2,0,0,0,0
5283,15744622,Osorio,2,0,1,1,8,1,1,0,1,0
5284,15799815,Bobrov,1,2,0,1,4,1,0,1,0,0
5285,15759250,Barnett,2,2,1,2,3,1,1,1,0,0
5286,15732643,Pike,0,1,0,2,1,1,1,1,1,1
5287,15690540,Gearheart,1,1,0,2,1,1,0,0,2,0
5288,15803078,Bruno,1,1,0,1,1,2,1,0,1,0
5289,15652180,Egobudike,0,0,1,1,2,2,1,1,1,0
5290,15741195,Okechukwu,1,1,1,0,5,1,1,1,2,0
5291,15743490,Zikoranachidimma,2,2,0,2,9,1,1,0,0,1
5292,15575510,Milanesi,1,0,0,1,2,1,0,1,2,0
5293,15732610,Ahern,2,0,0,1,6,2,1,0,2,0
5294,15602909,Dickson,1,1,0,2,10,2,1,1,2,0
5295,15734058,Anayochukwu,0,2,1,1,9,1,1,1,0,0
5296,15801788,McDonald,1,2,0,1,6,1,1,0,2,0
5297,15702462,Fiorentini,1,1,0,2,6,1,1,1,1,1
5298,15683416,Russo,0,2,1,2,8,3,1,1,2,1
5299,15794187,Young,1,0,1,1,6,2,1,0,1,0
5300,15792989,Bianchi,0,0,0,2,1,1,1,1,0,0
5301,15613734,Fallaci,1,0,0,1,6,2,1,1,1,0
5302,15606177,Crawford,1,0,1,1,2,2,1,0,1,0
5303,15636700,Marsh,1,0,1,1,9,1,0,1,1,0
5304,15645766,Kosisochukwu,1,1,1,1,9,2,1,1,0,0
5305,15671345,Piccio,0,1,0,2,6,2,0,0,1,0
5306,15652469,Nevels,1,0,1,1,1,2,1,0,1,0
5307,15749638,Kaodilinakachukwu,1,0,0,2,9,1,1,1,2,1
5308,15728706,Amaechi,0,0,0,2,7,1,1,0,0,1
5309,15735439,P'an,0,1,0,1,1,1,0,0,1,0
5310,15778696,Ikemefuna,1,1,0,1,5,1,1,0,1,0
5311,15624744,Tai,1,2,1,2,9,1,0,0,1,1
5312,15584338,Winn,1,0,0,1,0,2,1,0,1,0
5313,15726178,Hardy,1,1,0,2,8,2,1,0,2,0
5314,15794939,Chiu,2,0,0,2,5,2,1,1,1,0
5315,15788068,Lopez,2,2,1,2,10,3,1,0,0,1
5316,15572956,Steen,1,0,1,1,5,1,1,1,1,0
5317,15780386,Ferri,1,1,1,1,5,1,1,0,2,0
5318,15791114,Yegorova,1,0,1,1,1,1,1,0,2,0
5319,15708046,Knowles,2,1,1,1,0,1,1,0,2,0
5320,15719779,May,1,2,1,1,1,2,1,0,1,0
5321,15591550,Bianchi,0,1,1,1,3,1,1,0,1,0
5322,15639368,Pipes,2,0,1,1,0,1,0,0,2,0
5323,15699830,Doherty,2,0,0,1,7,2,1,1,1,0
5324,15569264,Yobanna,1,0,1,1,5,1,1,1,1,0
5325,15595158,Hsu,1,2,1,1,5,2,1,1,1,0
5326,15599126,Russell,0,0,0,2,0,1,1,1,1,1
5327,15650575,Payne,2,1,0,2,6,2,1,1,2,1
5328,15641490,Windsor,2,2,0,1,8,2,1,0,1,0
5329,15680234,Bray,1,2,1,1,2,1,1,0,2,0
5330,15592230,Seleznyov,1,0,1,2,3,2,1,1,1,0
5331,15626212,Wark,1,0,1,1,9,1,1,1,2,0
5332,15700627,Y?,1,2,0,2,2,1,1,0,2,1
5333,15782641,Brown,1,1,0,1,3,1,1,0,2,0
5334,15784445,Huang,1,1,1,1,1,1,0,0,2,0
5335,15813681,Zito,2,2,1,1,2,2,1,1,1,0
5336,15596649,Bailey,1,0,0,1,8,1,1,0,1,0
5337,15700460,Allnutt,0,0,0,2,4,1,0,1,1,1
5338,15724076,Christie,2,1,0,2,5,3,0,0,0,1
5339,15784000,Pope,1,2,0,1,9,1,0,0,2,1
5340,15733966,Johnstone,0,2,0,2,4,1,1,1,0,1
5341,15612667,Bird,1,1,1,2,0,1,1,0,1,0
5342,15654025,Jones,1,0,0,2,4,1,0,0,1,0
5343,15589431,Pedder,2,2,1,2,1,1,1,1,1,0
5344,15578238,Calabrese,2,0,1,2,7,2,1,0,2,0
5345,15566269,Chialuka,2,0,1,1,5,2,1,0,0,0
5346,15639217,McKenzie,2,0,1,1,6,2,0,0,1,0
5347,15688644,Holloway,1,0,1,1,1,1,1,0,1,0
5348,15662426,Tang,1,1,1,1,1,1,0,1,1,1
5349,15720511,Byrne,0,2,1,2,3,1,1,0,2,1
5350,15567246,Selwyn,1,2,1,1,3,2,1,1,1,0
5351,15647965,Genovese,0,0,0,2,9,2,1,1,1,1
5352,15679048,Koger,0,2,1,2,2,1,1,1,1,0
5353,15675749,Baranov,1,0,0,1,1,2,1,1,1,0
5354,15782181,Greco,1,1,1,1,6,1,1,0,1,1
5355,15795738,Owens,2,0,1,1,4,1,1,1,2,0
5356,15773751,Y?,1,0,0,1,1,1,1,0,2,0
5357,15655436,Kendall,2,2,1,2,2,1,1,1,2,1
5358,15691396,Ko,0,2,1,1,5,2,1,1,1,0
5359,15796958,Tang,1,0,1,1,7,2,1,0,0,0
5360,15801832,Lombardo,1,2,1,2,1,1,1,1,0,1
5361,15661349,Perkins,1,0,1,1,10,2,1,0,1,0
5362,15719265,Feng,1,0,1,2,9,2,1,0,2,0
5363,15779985,Lo,2,2,0,1,1,2,1,1,0,0
5364,15663410,Piccio,2,1,1,2,5,3,1,1,2,1
5365,15704144,Mazzanti,2,2,1,1,2,2,0,1,1,0
5366,15774104,Chukwualuka,0,1,1,1,2,2,1,1,0,0
5367,15812230,Elliot,1,2,0,2,5,3,1,1,1,0
5368,15742848,Gratton,1,0,1,2,5,1,1,1,1,0
5369,15745326,Carandini,0,0,0,2,3,1,0,0,0,1
5370,15674541,Robinson,0,1,1,2,8,1,0,0,1,1
5371,15728564,Lo,1,0,1,2,6,2,0,1,1,1
5372,15580701,Ma,1,0,1,1,3,1,1,0,1,1
5373,15688973,Vinogradova,1,1,0,1,5,2,1,1,1,0
5374,15709412,H?,2,1,1,1,6,2,0,1,1,0
5375,15607753,Alexandrova,1,1,0,1,10,1,0,1,1,0
5376,15705352,Yang,1,1,1,1,7,1,1,1,1,0
5377,15602500,Maslova,2,1,1,1,1,1,0,1,1,0
5378,15672437,Buccho,1,0,1,2,1,2,1,1,1,0
5379,15720968,Young,1,2,1,1,2,2,1,0,1,0
5380,15730796,Barker,1,0,0,1,7,1,1,1,2,0
5381,15768219,Sung,2,1,1,1,0,2,1,0,1,0
5382,15663883,Hansen,2,2,1,1,9,2,1,1,2,0
5383,15589296,Brown,2,0,0,1,6,1,1,1,1,0
5384,15586425,Lo Duca,0,0,1,1,4,2,1,1,2,0
5385,15679813,Ellis,2,1,1,1,1,1,1,0,0,0
5386,15681410,Korff,2,2,0,1,6,1,0,1,0,1
5387,15668283,Gardiner,1,0,1,2,9,4,0,0,1,1
5388,15624072,Kiernan,1,1,1,1,10,2,1,0,2,0
5389,15669664,Thompson,0,2,1,2,1,1,0,0,0,1
5390,15682728,Mathews,2,0,0,1,4,2,0,0,1,0
5391,15573851,Macrossan,2,0,0,1,1,3,0,0,1,1
5392,15733661,Illingworth,1,1,0,1,8,2,1,0,0,0
5393,15710012,Bowen,2,1,1,2,2,2,1,0,0,1
5394,15763327,Craig,2,0,1,1,8,2,1,1,0,0
5395,15668853,Menhennitt,1,1,0,2,0,1,1,1,1,0
5396,15639303,Moore,1,2,1,2,5,1,0,1,1,0
5397,15691011,Shoebridge,1,0,1,2,9,2,1,1,1,0
5398,15638513,Palermo,2,0,0,1,7,2,0,0,0,0
5399,15648933,Reilly,2,2,1,2,3,1,1,1,0,1
5400,15628904,Bowen,2,1,1,1,8,1,1,1,0,0
5401,15644788,Fyodorov,2,0,0,1,5,2,1,0,2,0
5402,15598161,Clements,1,0,1,2,10,2,1,0,2,0
5403,15745624,McKenzie,2,0,1,1,4,2,1,0,1,0
5404,15733169,Craig,1,1,1,1,7,1,1,1,2,0
5405,15801417,Iloerika,1,0,1,1,4,1,1,1,1,0
5406,15592707,Dolgorukova,0,2,0,2,2,2,1,1,1,0
5407,15593954,Eva,0,0,0,2,6,1,0,0,1,0
5408,15714431,Yeh,0,0,1,1,1,2,0,1,1,0
5409,15638257,P'an,1,1,0,2,0,2,1,1,1,0
5410,15690939,Howe,0,1,1,1,7,1,1,1,0,0
5411,15723613,Jenkins,1,0,0,1,4,2,1,0,0,0
5412,15813640,Shih,1,0,0,1,7,2,1,0,0,0
5413,15707322,Nnamdi,2,0,0,2,2,1,0,0,1,1
5414,15588918,Mitchell,1,0,0,2,6,2,1,0,2,0
5415,15600357,Findlay,0,0,0,1,1,2,1,0,2,0
5416,15747014,Pisani,2,0,0,1,1,1,0,1,1,0
5417,15809830,Belisario,1,0,1,2,8,2,0,1,1,0
5418,15662245,Pomeroy,1,0,1,1,1,2,1,1,0,0
5419,15651075,Ibrahimova,0,2,1,1,3,1,0,1,2,0
5420,15594456,K?,2,1,0,2,4,1,1,1,1,1
5421,15583462,Graham,1,0,1,1,5,2,1,1,1,0
5422,15757661,Trevisano,1,0,0,1,7,2,0,0,1,0
5423,15729117,Trevisano,1,0,0,1,1,1,1,1,2,0
5424,15749671,K?,2,0,1,1,6,2,1,1,1,0
5425,15566253,Manning,0,2,1,2,9,1,0,0,1,1
5426,15595153,Tucker,1,2,0,2,8,2,0,0,1,0
5427,15698572,Schaffer,1,1,0,1,1,1,1,0,0,0
5428,15674149,Esomchi,1,2,1,1,3,2,1,1,0,0
5429,15623082,Ch'ang,0,0,0,1,2,2,1,0,1,0
5430,15797905,Walker,1,0,0,2,7,2,1,0,1,0
5431,15746028,Chu,1,0,0,1,7,2,1,0,2,0
5432,15582951,Crawford,1,0,0,1,8,1,1,0,1,0
5433,15616471,Milne,1,1,1,2,0,1,1,1,2,0
5434,15641575,Anenechukwu,0,0,1,1,2,1,1,0,1,0
5435,15638803,Donaldson,2,1,0,1,5,2,1,0,1,0
5436,15808283,Kelly,1,0,0,1,4,1,1,0,2,0
5437,15811200,Ts'ao,2,0,0,1,2,2,0,0,2,0
5438,15733476,Gonzalez,0,2,1,1,6,1,1,1,2,0
5439,15633274,Tai,1,0,1,1,7,1,1,0,1,0
5440,15582168,Muravyova,1,2,0,2,4,2,1,0,1,0
5441,15807269,Milanesi,1,2,1,2,2,1,0,0,1,1
5442,15602979,Lin,2,0,1,1,1,1,1,0,1,0
5443,15660417,Lambert,1,2,0,2,10,1,0,0,1,1
5444,15590199,Temple,1,1,1,1,1,1,0,1,1,0
5445,15641794,Ridley,1,0,1,1,5,2,0,1,0,0
5446,15779174,Young,0,0,0,1,2,2,1,1,2,0
5447,15785547,Slye,1,0,1,1,8,2,1,0,1,0
5448,15795124,Pan,2,2,1,2,9,1,0,1,0,0
5449,15718912,Hsueh,1,2,0,2,5,1,0,1,1,1
5450,15592028,Roberts,0,0,0,2,7,1,1,1,1,0
5451,15580227,Moss,2,0,1,1,6,2,1,0,1,0
5452,15657830,Andrews,1,0,1,2,4,2,1,0,2,0
5453,15798256,Takasuka,0,0,0,2,1,2,0,0,1,1
5454,15643819,Dawson,1,0,0,1,4,2,0,0,1,0
5455,15754301,Bruche,1,0,1,1,5,1,1,0,0,0
5456,15726855,Oliver,2,2,0,2,9,1,1,0,2,1
